"created_at","id","id_str","text","is_quote","retweet_count","favorite_count","reply_count"
2022-10-23 15:20:02,1584067103354519552,"1584067103354519552","@carrotchan99 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 15:19:50,1584067054067683328,"1584067054067683328","@ll__snoopy__ll 素直な自分ではないからでは。感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 15:19:12,1584066891223420928,"1584066891223420928","@aqdpiazg 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 15:19:04,1584066859455852544,"1584066859455852544","@ENyy55065506 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 15:18:58,1584066832947826688,"1584066832947826689","@wannadie_bot 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 15:18:51,1.584066804351e+18,"1584066804351004672","@SaSD_lyrics 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 15:14:23,1584065679807823872,"1584065679807823873","@batayanF3 自己責任論を刷り込まれてるからな。",FALSE,2,3,NA
2022-10-23 15:05:15,1584063383120158720,"1584063383120158722","@fer_ayt そうなんですよね…子供も自分で環境を選ぶ開放性の有無がデカイ気がします。自分を守るための「自己責任論」持った方が楽なパターンみたいな。、そえばなつきさん『タコピーの原罪』読みました？",FALSE,0,0,NA
2022-10-23 14:51:49,1584060003471630336,"1584060003471630338","自己責任論者のなにが気に食わないって、自己責任を使用する項目を選んでること。
自分一人でなんとかなった（と思い込んでる）ものは〝自己責任〟と言い、自分ではなんともならなかった（やってすらいない）ことは〝仕方ない〟と言い逃れをする。
結局こいつらも自己責任は辛いってわかってるんだよな",FALSE,0,0,NA
2022-10-23 14:47:56,1584059024404008960,"1584059024404008960","こんなときでも自己責任論に湧く
偉そーに💨",FALSE,0,0,NA
2022-10-23 14:14:48,1584050686454804480,"1584050686454804480","@nakano0316 自己責任論の成れの果て
・節電
・コロナ対策
・水害対策
・年金問題
全て同じ文脈で語られてます
試してガッテン！",FALSE,0,0,NA
2022-10-23 14:12:43,1584050163563126784,"1584050163563126784","@hajikezaki1946 ありがとうございます。
搾取側と新自由主義自己責任論は親和性が高い。
好きでやってる、主体性の背景やサバイバー搾取、福祉が届きにくい社会の現実は過酷です。現場の被害者を踏み躙るセックスワークイズワークの欺瞞に気づく人が増えますように。",FALSE,2,3,NA
2022-10-23 14:12:12,1584050030625054720,"1584050030625054720","@satisfaction913 自己責任論者と僕のような自己責任論撲滅論者では多分交わる事はないのかもしれませんね・・・。

互いの苦労を完全に理解する事は難しいところなので。",FALSE,0,0,NA
2022-10-23 14:00:26,1584047071556161536,"1584047071556161536","マジ他責論も自己責任論もどこまでもこじつけたらその通りになるから線引きが重要だよなぁ…少なくとも親の不利益こうむるのは親の責任だけどね",FALSE,0,2,NA
2022-10-23 13:58:47,1584046653517881344,"1584046653517881344","恵まれない環境からの成り上がりも自己責任論者になりやすいですね。
苦労を知っているぶんこっちの方がタチ悪かったりする。 https://t.co/vGu8KrPJfa",TRUE,0,2,NA
2022-10-23 13:54:52,1584045671665270784,"1584045671665270785","統一教会問題で「洗脳」という言葉がクローズアップされ、自由主義社会での自己責任論の整理が私の中でできず困っている。
詐欺なら騙された事に本人が気づく。
しかし山上の母親にも見られたように「洗脳」は・・・",FALSE,0,0,NA
2022-10-23 13:54:46,1584045644666130432,"1584045644666130432","@iga_chax 私も同意です。他罰的すぎる自己責任論で子育て世帯の首を回らないようにして、最終的には子ありも子なしも国民全員が首を絞められるような構造になってますよね。子育てが高級品とか贅沢な趣味みたいになっている社会は健全じゃない。高卒でよし、的思想は個人の自由だけど人様の脚を引っ張るのは違う",FALSE,0,2,NA
2022-10-23 13:40:26,1584042037749633024,"1584042037749633025","自分を苦しめないことへの謎の後ろめたさって、結局巡り巡って、みんな大好き「自己責任」論になるのだと思う。あいつだけ楽しようなんて卑怯だ、って話になる。大変さなんて人それぞれなのにね。",FALSE,1,5,NA
2022-10-23 13:37:25,1584041279989551104,"1584041279989551104","黒：「奪い合う”しかない”」だと反動的。
だから自己責任、とした。超越論的”自力”なんだから。
赤：ゲームって言葉はここでは使っちゃ駄目。哲学上の「ゲームプレイ」に於いては全ての色がゲームプレイの内部的存在。",FALSE,0,0,NA
2022-10-23 13:29:10,1584039202983129088,"1584039202983129088","@washizusoccer @KarimenSorry @doctor_hhm 労働生産性との兼ね合いでは、日本の医療労働市場に関しては本質的な意味での市場原理が働きません(自由診療を除く)。
世代間格差の話？
日本全体の労働生産性に関しては、完全な政策のミスだと思います。日本やアメリカのような労働者が勤勉な国ほど、自己責任論が跋扈して、労働者が分断される",FALSE,0,2,NA
2022-10-23 13:18:53,1584036613013012480,"1584036613013012482","自民党は未だ小泉政権以来の自己責任論に捉われている。この後に及んでも、世界では主流問題である貧困格差には目を向けず、弱者に手を差し伸べる気は無いのだな。 https://t.co/D29BKV4PCG",TRUE,0,3,NA
2022-10-23 13:12:43,1584035062164918272,"1584035062164918272","これは私が踏んでるIBの方のことではありません。

誰とは言いませんが自己責任論を唱えていたので一言。",FALSE,0,1,NA
2022-10-23 13:08:21,1584033962519048192,"1584033962519048192","やばくなったら自己責任論で逃げるのよね。

だったら紹介すんなよ…

責任持てよ。と思うけど。",FALSE,0,1,NA
2022-10-23 12:55:55,1584030835904114688,"1584030835904114689","自己責任論が大好きな人たちなら「感情（気持ち）はある人本人の中に湧き上がってくるものなので、どんなに苦しい感情であってもその人自身の問題」と言うのかもしれないが、",FALSE,0,2,NA
2022-10-23 12:46:02,1584028345469059072,"1584028345469059073","自己責任論の堀江氏は、自分のケースしか考えていないので、自分のやり方が皆に通用すると、出来ないのは自己の努力不足だから自己責任だと、こんな論理展開で攻めて来ます。この点、堀江氏は無知で狭量。まだ世の中を何も知らないのです。卑劣&amp;低レベル。↓続…
https://t.co/qrsIbfDST9",TRUE,1,0,NA
2022-10-23 12:39:32,1584026711926403072,"1584026711926403072","子供の休む権利がなくても、病気等で普通に休む
色々な理由で不登校で休む子もいる
これらは緊急避難的な理由での休みであり本人の責任でもないし周りも解決に向けて行動する
休む権利となれば、解決に向けて行動されにくくなるのではないか？自己責任論が横行するのではないか？
子供のためになりの？",FALSE,0,2,NA
2022-10-23 12:31:37,1584024720302698496,"1584024720302698498","弊社若手に自己責任論と精神論で話するから他人の失敗みんな他人事なのほんま草ですよ。",FALSE,0,0,NA
2022-10-23 12:25:00,1584023053046091776,"1584023053046091776","働かざるもの食うべからず？いつからそんなケチくさい世の中になってしまったのか？世の中が機械のような人間で埋め尽くされてしまったら、あたたかい余白はなくなり、何も育まれなくなるだろう。自己責任論もほどほどが良い。",FALSE,0,0,NA
2022-10-23 12:19:06,1584021567973249024,"1584021567973249025","@s2010244 自己責任論者だ‼️差別主義者だ‼️😡",FALSE,0,1,NA
2022-10-23 12:01:46,1584017207180161024,"1584017207180161026","@soracha_zz 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 12:01:19,1584017092621131776,"1584017092621131777","@RotBoss69 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 12:01:08,1584017049596342272,"1584017049596342273","@kefiamafia 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 12:00:58,1584017007736803328,"1584017007736803330","@rxx_9i 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 12:00:54,1584016987667435520,"1584016987667435520","@gunjohaiiiro 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 12:00:49,1584016968847626240,"1584016968847626240","@Xodwun @KfL3z 感情を含むあらゆる体験の根本原因は体験者自身の固定観念自分ルール思い込み先入観。それが変わらない限り似た体験を繰り返す。より良い人生に必要なのは新たな知見。諸問題解決に学校では教えない合理主義哲学・感情自己責任論をご活用下さい。",FALSE,0,0,NA
2022-10-23 12:00:49,1584016966347411456,"1584016966347411456","灘中学でビッグイシューが「格差社会と自己責任論」について講義。灘中生たちの「ホームレス」に対する考えはどう変わったでしょうか。　https://t.co/4o1skAjHkN",FALSE,8,24,NA
2022-10-23 11:19:15,1584006506521169920,"1584006506521169920","こんな自己責任論が跋扈する世の中で、誰も今のキャリアを棒にふるリスクを取ってまで出産、育児に乗り出そうとはしないわな。夫ガチャに外れたら詰むからな。そりゃ日本消滅レベルまで少子化が進行する筈だわ。",FALSE,0,0,NA
2022-10-23 11:17:31,1584006073081819136,"1584006073081819136","@junsasakimdt そしてそれはあらゆる人が自己責任論社会の理屈に(それを否定する人たちですら)何となく収まり、仕方ない、で済ませているからなのかもしれません。",FALSE,1,7,NA
